,yr_range,sec_unique,year1,year2,n2_inflow,agi_inflow,n2_outflow,agi_outflow,n2_net,agi_net
0,1516,"Alachua County, FL",2015.0,2016.0,241,9280000,140,4519000,101,4761000
1,1516,"Alameda County, CA",2015.0,2016.0,395,18339000,439,19548000,-44,-1209000
2,1516,"Albany County, NY",2015.0,2016.0,37,1266000,37,1065000,0,201000
3,1516,"Alexandria city, VA",2015.0,2016.0,107,6278000,99,5410000,8,868000
4,1516,"Allegheny County, PA",2015.0,2016.0,494,17845000,334,11833000,160,6012000
5,1516,"Anderson County, SC",2015.0,2016.0,37,1348000,40,969000,-3,379000
6,1516,"Anne Arundel County, MD",2015.0,2016.0,199,5096000,138,3544000,61,1552000
7,1516,"Arapahoe County, CO",2015.0,2016.0,289,11250000,222,7250000,67,4000000
8,1516,"Arlington County, VA",2015.0,2016.0,139,10477000,143,8126000,-4,2351000
9,1516,"Baldwin County, GA",2015.0,2016.0,34,493000,52,453000,-18,40000
10,1516,"Baltimore County, MD",2015.0,2016.0,273,6832000,177,6622000,96,210000
11,1516,"Baltimore city, MD",2015.0,2016.0,311,11082000,192,5861000,119,5221000
12,1516,"Barrow County, GA",2015.0,2016.0,1406,31970000,2589,59931000,-1183,-27961000
13,1516,"Bartow County, GA",2015.0,2016.0,1478,32422000,2153,48423000,-675,-16001000
14,1516,"Bay County, FL",2015.0,2016.0,188,5477000,225,8713000,-37,-3236000
15,1516,"Beaufort County, SC",2015.0,2016.0,255,9677000,284,30182000,-29,-20505000
16,1516,"Bell County, TX",2015.0,2016.0,40,500000,53,704000,-13,-204000
17,1516,"Benton County, AR",2015.0,2016.0,69,4349000,45,4970000,24,-621000
18,1516,"Bergen County, NJ",2015.0,2016.0,459,30681000,150,7564000,309,23117000
19,1516,"Berkeley County, SC",2015.0,2016.0,75,2040000,85,2948000,-10,-908000
20,1516,"Bexar County, TX",2015.0,2016.0,423,13961000,420,11110000,3,2851000
21,1516,"Bibb County, GA",2015.0,2016.0,1238,29095000,702,14647000,536,14448000
22,1516,"Boulder County, CO",2015.0,2016.0,35,1843000,58,3852000,-23,-2009000
23,1516,"Brevard County, FL",2015.0,2016.0,253,9709000,294,11266000,-41,-1557000
24,1516,"Bronx County, NY",2015.0,2016.0,781,11919000,271,2692000,510,9227000
25,1516,"Broward County, FL",2015.0,2016.0,2514,61938000,1669,80334000,845,-18396000
26,1516,"Bulloch County, GA",2015.0,2016.0,270,5448000,172,3524000,98,1924000
27,1516,"Buncombe County, NC",2015.0,2016.0,161,5173000,236,12677000,-75,-7504000
28,1516,"Butts County, GA",2015.0,2016.0,380,6246000,558,11948000,-178,-5702000
29,1516,"Carroll County, GA",2015.0,2016.0,1737,35826000,2089,41278000,-352,-5452000
30,1516,"Charleston County, SC",2015.0,2016.0,433,15830000,567,29279000,-134,-13449000
31,1516,"Chatham County, GA",2015.0,2016.0,1478,35180000,1054,35617000,424,-437000
32,1516,"Chester County, PA",2015.0,2016.0,80,3852000,46,3340000,34,512000
33,1516,"Chesterfield County, VA",2015.0,2016.0,65,3707000,38,847000,27,2860000
34,1516,"Clark County, NV",2015.0,2016.0,505,15686000,526,21026000,-21,-5340000
35,1516,"Clarke County, GA",2015.0,2016.0,1251,35240000,1006,26333000,245,8907000
36,1516,"Clay County, FL",2015.0,2016.0,51,1146000,36,719000,15,427000
37,1516,"Collier County, FL",2015.0,2016.0,47,4471000,91,15929000,-44,-11458000
38,1516,"Collin County, TX",2015.0,2016.0,429,16503000,569,25628000,-140,-9125000
39,1516,"Columbia County, GA",2015.0,2016.0,378,14780000,309,8684000,69,6096000
40,1516,"Contra Costa County, CA",2015.0,2016.0,213,22915000,204,9041000,9,13874000
41,1516,"Cook County, IL",2015.0,2016.0,2778,102971000,1456,58853000,1322,44118000
42,1516,"Coweta County, GA",2015.0,2016.0,2539,84303000,3538,105478000,-999,-21175000
43,1516,"Cumberland County, NC",2015.0,2016.0,318,6056000,228,3572000,90,2484000
44,1516,"Cuyahoga County, OH",2015.0,2016.0,572,15989000,339,11963000,233,4026000
45,1516,"Dallas County, TX",2015.0,2016.0,919,38593000,1143,63207000,-224,-24614000
46,1516,"Dane County, WI",2015.0,2016.0,60,1529000,39,912000,21,617000
47,1516,"Davidson County, TN",2015.0,2016.0,871,31640000,789,43440000,82,-11800000
48,1516,"Dawson County, GA",2015.0,2016.0,655,16725000,1064,45997000,-409,-29272000
49,1516,"Delaware County, PA",2015.0,2016.0,69,2306000,35,2202000,34,104000
50,1516,"Denton County, TX",2015.0,2016.0,214,9690000,329,16430000,-115,-6740000
51,1516,"Denver County, CO",2015.0,2016.0,303,16821000,442,25978000,-139,-9157000
52,1516,"District of Columbia, DC",2015.0,2016.0,499,25148000,472,26826000,27,-1678000
53,1516,"Dougherty County, GA",2015.0,2016.0,563,9303000,298,4605000,265,4698000
54,1516,"DuPage County, IL",2015.0,2016.0,238,15923000,134,8319000,104,7604000
55,1516,"Durham County, NC",2015.0,2016.0,360,13218000,299,10142000,61,3076000
56,1516,"Duval County, FL",2015.0,2016.0,1418,36598000,1300,43391000,118,-6793000
57,1516,"East Baton Rouge Parish, LA",2015.0,2016.0,294,6155000,262,5364000,32,791000
58,1516,"El Paso County, CO",2015.0,2016.0,233,6068000,269,6957000,-36,-889000
59,1516,"Erie County, NY",2015.0,2016.0,112,2297000,37,1651000,75,646000
60,1516,"Escambia County, FL",2015.0,2016.0,242,6033000,256,6737000,-14,-704000
61,1516,"Essex County, NJ",2015.0,2016.0,629,17393000,192,4276000,437,13117000
62,1516,"Fairfax County, VA",2015.0,2016.0,606,28226000,534,23283000,72,4943000
63,1516,"Fairfield County, CT",2015.0,2016.0,314,22093000,198,16629000,116,5464000
64,1516,"Floyd County, GA",2015.0,2016.0,395,11339000,444,12050000,-49,-711000
65,1516,"Fort Bend County, TX",2015.0,2016.0,182,7066000,241,8280000,-59,-1214000
66,1516,"Franklin County, OH",2015.0,2016.0,591,21864000,563,12657000,28,9207000
67,1516,"Gilmer County, GA",2015.0,2016.0,162,4622000,167,6260000,-5,-1638000
68,1516,"Glynn County, GA",2015.0,2016.0,190,5725000,255,12977000,-65,-7252000
69,1516,"Gordon County, GA",2015.0,2016.0,139,2528000,170,4564000,-31,-2036000
70,1516,"Greene County, GA",2015.0,2016.0,37,1685000,59,6539000,-22,-4854000
71,1516,"Greenville County, SC",2015.0,2016.0,587,20962000,571,22677000,16,-1715000
72,1516,"Guilford County, NC",2015.0,2016.0,405,10528000,246,7780000,159,2748000
73,1516,"Habersham County, GA",2015.0,2016.0,52,1354000,74,1541000,-22,-187000
74,1516,"Hall County, GA",2015.0,2016.0,2786,81037000,4421,145393000,-1635,-64356000
75,1516,"Hamilton County, OH",2015.0,2016.0,459,17651000,292,8144000,167,9507000
76,1516,"Hamilton County, TN",2015.0,2016.0,476,20892000,581,21360000,-105,-468000
77,1516,"Haralson County, GA",2015.0,2016.0,150,3239000,218,3115000,-68,124000
78,1516,"Harris County, TX",2015.0,2016.0,1532,53524000,1544,83419000,-12,-29895000
79,1516,"Hartford County, CT",2015.0,2016.0,211,9389000,109,3940000,102,5449000
80,1516,"Hennepin County, MN",2015.0,2016.0,479,27282000,335,13060000,144,14222000
81,1516,"Henrico County, VA",2015.0,2016.0,202,9521000,89,3746000,113,5775000
82,1516,"Hillsborough County, FL",2015.0,2016.0,1342,47684000,1462,62331000,-120,-14647000
83,1516,"Honolulu County, HI",2015.0,2016.0,141,3636000,152,4392000,-11,-756000
84,1516,"Horry County, SC",2015.0,2016.0,105,1849000,86,2423000,19,-574000
85,1516,"Houston County, GA",2015.0,2016.0,758,16936000,519,9507000,239,7429000
86,1516,"Howard County, MD",2015.0,2016.0,100,3815000,69,2536000,31,1279000
87,1516,"Hudson County, NJ",2015.0,2016.0,342,15334000,218,10814000,124,4520000
88,1516,"Jackson County, GA",2015.0,2016.0,514,13991000,1279,38639000,-765,-24648000
89,1516,"Jackson County, MO",2015.0,2016.0,135,3215000,89,2610000,46,605000
90,1516,"Jasper County, GA",2015.0,2016.0,92,1637000,118,3175000,-26,-1538000
91,1516,"Jefferson County, AL",2015.0,2016.0,1119,38824000,702,23775000,417,15049000
92,1516,"Jefferson County, KY",2015.0,2016.0,356,12425000,292,13214000,64,-789000
93,1516,"Jefferson Parish, LA",2015.0,2016.0,230,6055000,160,3679000,70,2376000
94,1516,"Kent County, MI",2015.0,2016.0,43,1144000,43,1418000,0,-274000
95,1516,"King County, WA",2015.0,2016.0,534,23800000,984,56217000,-450,-32417000
96,1516,"Kings County, NY",2015.0,2016.0,1639,42080000,739,22057000,900,20023000
97,1516,"Knox County, TN",2015.0,2016.0,410,13119000,283,9670000,127,3449000
98,1516,"Lake County, IL",2015.0,2016.0,149,10736000,81,3234000,68,7502000
99,1516,"Lamar County, GA",2015.0,2016.0,77,1409000,90,2243000,-13,-834000
100,1516,"Lee County, AL",2015.0,2016.0,310,7652000,229,6312000,81,1340000
101,1516,"Lee County, FL",2015.0,2016.0,324,10091000,326,17659000,-2,-7568000
102,1516,"Leon County, FL",2015.0,2016.0,529,14841000,240,6590000,289,8251000
103,1516,"Lexington County, SC",2015.0,2016.0,67,1351000,42,1310000,25,41000
104,1516,"Liberty County, GA",2015.0,2016.0,75,1482000,80,1381000,-5,101000
105,1516,"Los Angeles County, CA",2015.0,2016.0,2378,116340000,1874,71185000,504,45155000
106,1516,"Loudoun County, VA",2015.0,2016.0,127,7102000,122,6550000,5,552000
107,1516,"Lowndes County, GA",2015.0,2016.0,381,5986000,225,4197000,156,1789000
108,1516,"Lumpkin County, GA",2015.0,2016.0,252,6132000,420,11043000,-168,-4911000
109,1516,"Madison County, AL",2015.0,2016.0,374,11289000,284,9360000,90,1929000
110,1516,"Madison County, GA",2015.0,2016.0,42,589000,55,1487000,-13,-898000
111,1516,"Manatee County, FL",2015.0,2016.0,146,5050000,243,14895000,-97,-9845000
112,1516,"Maricopa County, AZ",2015.0,2016.0,1055,35295000,1055,39939000,0,-4644000
113,1516,"Marion County, FL",2015.0,2016.0,35,593000,32,1365000,3,-772000
114,1516,"Marion County, IN",2015.0,2016.0,429,10455000,301,6654000,128,3801000
115,1516,"Mecklenburg County, NC",2015.0,2016.0,1465,56766000,1378,55190000,87,1576000
116,1516,"Meriwether County, GA",2015.0,2016.0,46,819000,51,1406000,-5,-587000
117,1516,"Miami, Dade County",2015.0,2016.0,2061,49657000,1140,46429000,921,3228000
118,1516,"Middlesex County, MA",2015.0,2016.0,504,26873000,357,21541000,147,5332000
119,1516,"Middlesex County, NJ",2015.0,2016.0,449,16191000,273,9475000,176,6716000
120,1516,"Milwaukee County, WI",2015.0,2016.0,480,10354000,201,6717000,279,3637000
121,1516,"Mobile County, AL",2015.0,2016.0,387,8795000,242,4346000,145,4449000
122,1516,"Monroe County, GA",2015.0,2016.0,53,1101000,127,2949000,-74,-1848000
123,1516,"Monroe County, NY",2015.0,2016.0,71,2721000,66,2339000,5,382000
124,1516,"Montgomery County, AL",2015.0,2016.0,459,10739000,247,4943000,212,5796000
125,1516,"Montgomery County, MD",2015.0,2016.0,495,23441000,521,19646000,-26,3795000
126,1516,"Montgomery County, OH",2015.0,2016.0,69,2823000,53,1019000,16,1804000
127,1516,"Montgomery County, PA",2015.0,2016.0,94,6070000,43,3052000,51,3018000
128,1516,"Morris County, NJ",2015.0,2016.0,86,9039000,45,2345000,41,6694000
129,1516,"Multnomah County, OR",2015.0,2016.0,70,4091000,151,7247000,-81,-3156000
130,1516,"Muscogee County, GA",2015.0,2016.0,1262,28159000,721,14403000,541,13756000
131,1516,"Nassau County, NY",2015.0,2016.0,330,8809000,77,2130000,253,6679000
132,1516,"New Castle County, DE",2015.0,2016.0,153,4928000,89,1971000,64,2957000
133,1516,"New Hanover County, NC",2015.0,2016.0,73,2412000,35,1152000,38,1260000
134,1516,"New Haven County, CT",2015.0,2016.0,104,3205000,30,2239000,74,966000
135,1516,"New York County, NY",2015.0,2016.0,870,76801000,799,64709000,71,12092000
136,1516,"Newton County, GA",2015.0,2016.0,3229,52162000,4067,66794000,-838,-14632000
137,1516,"Norfolk County, MA",2015.0,2016.0,108,7258000,80,3794000,28,3464000
138,1516,"Norfolk city, VA",2015.0,2016.0,110,2147000,68,2156000,42,-9000
139,1516,"Oakland County, MI",2015.0,2016.0,445,17601000,314,11398000,131,6203000
140,1516,"Oconee County, GA",2015.0,2016.0,105,4209000,212,10485000,-107,-6276000
141,1516,"Okaloosa County, FL",2015.0,2016.0,90,1555000,125,4630000,-35,-3075000
142,1516,"Onslow County, NC",2015.0,2016.0,50,1018000,38,812000,12,206000
143,1516,"Orange County, CA",2015.0,2016.0,560,27378000,495,27008000,65,370000
144,1516,"Orange County, FL",2015.0,2016.0,1488,38784000,1285,39610000,203,-826000
145,1516,"Orange County, NC",2015.0,2016.0,37,1486000,58,2468000,-21,-982000
146,1516,"Orleans Parish, LA",2015.0,2016.0,436,10933000,380,7177000,56,3756000
147,1516,"Osceola County, FL",2015.0,2016.0,148,2309000,146,3019000,2,-710000
148,1516,"Palm Beach County, FL",2015.0,2016.0,1092,36371000,916,46843000,176,-10472000
149,1516,"Pasco County, FL",2015.0,2016.0,189,5918000,191,4940000,-2,978000
150,1516,"Paulding County, GA",2015.0,2016.0,4519,107703000,6882,152519000,-2363,-44816000
151,1516,"Philadelphia County, PA",2015.0,2016.0,616,17846000,386,12585000,230,5261000
152,1516,"Pickens County, GA",2015.0,2016.0,607,16873000,987,33055000,-380,-16182000
153,1516,"Pierce County, WA",2015.0,2016.0,90,2531000,85,2088000,5,443000
154,1516,"Pike County, GA",2015.0,2016.0,46,765000,115,2402000,-69,-1637000
155,1516,"Pinellas County, FL",2015.0,2016.0,685,25568000,790,40508000,-105,-14940000
156,1516,"Polk County, FL",2015.0,2016.0,246,5409000,294,6325000,-48,-916000
157,1516,"Polk County, GA",2015.0,2016.0,82,1454000,101,1955000,-19,-501000
158,1516,"Prince George's County, MD",2015.0,2016.0,649,15315000,398,8009000,251,7306000
159,1516,"Prince William County, VA",2015.0,2016.0,67,2875000,57,1676000,10,1199000
160,1516,"Pulaski County, AR",2015.0,2016.0,88,2957000,109,3133000,-21,-176000
161,1516,"Queens County, NY",2015.0,2016.0,1199,28181000,438,9195000,761,18986000
162,1516,"Ramsey County, MN",2015.0,2016.0,51,1475000,72,1500000,-21,-25000
163,1516,"Richland County, SC",2015.0,2016.0,614,16312000,307,8154000,307,8158000
164,1516,"Richmond County, GA",2015.0,2016.0,802,18764000,557,9953000,245,8811000
165,1516,"Richmond city, VA",2015.0,2016.0,146,5195000,93,3898000,53,1297000
166,1516,"Riverside County, CA",2015.0,2016.0,228,5417000,241,6572000,-13,-1155000
167,1516,"Rutherford County, TN",2015.0,2016.0,105,3152000,90,3205000,15,-53000
168,1516,"Sacramento County, CA",2015.0,2016.0,219,6744000,235,5260000,-16,1484000
169,1516,"Salt Lake County, UT",2015.0,2016.0,69,3140000,57,3240000,12,-100000
170,1516,"San Bernardino County, CA",2015.0,2016.0,271,7272000,196,3889000,75,3383000
171,1516,"San Diego County, CA",2015.0,2016.0,684,22190000,664,28446000,20,-6256000
172,1516,"San Francisco County, CA",2015.0,2016.0,198,16785000,304,30431000,-106,-13646000
173,1516,"San Mateo County, CA",2015.0,2016.0,122,8038000,119,9230000,3,-1192000
174,1516,"Santa Clara County, CA",2015.0,2016.0,406,22669000,542,45325000,-136,-22656000
175,1516,"Sarasota County, FL",2015.0,2016.0,103,3545000,146,13857000,-43,-10312000
176,1516,"Seminole County, FL",2015.0,2016.0,359,13149000,325,11052000,34,2097000
177,1516,"Shelby County, AL",2015.0,2016.0,281,15601000,162,7270000,119,8331000
178,1516,"Shelby County, TN",2015.0,2016.0,1065,28875000,559,16683000,506,12192000
179,1516,"Spalding County, GA",2015.0,2016.0,1309,20144000,1733,29249000,-424,-9105000
180,1516,"Spartanburg County, SC",2015.0,2016.0,99,2345000,76,2287000,23,58000
181,1516,"St. Johns County, FL",2015.0,2016.0,172,11968000,225,21696000,-53,-9728000
182,1516,"St. Louis County, MO",2015.0,2016.0,495,20352000,256,8867000,239,11485000
183,1516,"St. Louis city, MO",2015.0,2016.0,61,2678000,43,1645000,18,1033000
184,1516,"St. Lucie County, FL",2015.0,2016.0,113,2281000,155,4395000,-42,-2114000
185,1516,"Suffolk County, MA",2015.0,2016.0,313,13648000,226,12248000,87,1400000
186,1516,"Suffolk County, NY",2015.0,2016.0,528,14634000,226,4468000,302,10166000
187,1516,"Summit County, OH",2015.0,2016.0,45,1063000,44,683000,1,380000
188,1516,"Tarrant County, TX",2015.0,2016.0,583,21962000,720,25309000,-137,-3347000
189,1516,"Travis County, TX",2015.0,2016.0,3116,53618000,1132,30896000,1984,22722000
190,1516,"Troup County, GA",2015.0,2016.0,220,5832000,131,2363000,89,3469000
191,1516,"Upson County, GA",2015.0,2016.0,43,618000,55,1037000,-12,-419000
192,1516,"Virginia Beach city, VA",2015.0,2016.0,296,7231000,186,3680000,110,3551000
193,1516,"Volusia County, FL",2015.0,2016.0,268,6287000,288,12315000,-20,-6028000
194,1516,"Wake County, NC",2015.0,2016.0,911,37374000,778,32275000,133,5099000
195,1516,"Walton County, FL",2015.0,2016.0,31,4000000,77,6944000,-46,-2944000
196,1516,"Walton County, GA",2015.0,2016.0,1611,35527000,2732,60729000,-1121,-25202000
197,1516,"Washtenaw County, MI",2015.0,2016.0,101,4615000,81,3227000,20,1388000
198,1516,"Wayne County, MI",2015.0,2016.0,752,12849000,487,7480000,265,5369000
199,1516,"Westchester County, NY",2015.0,2016.0,274,10013000,106,9935000,168,78000
200,1516,"White County, GA",2015.0,2016.0,35,837000,73,2855000,-38,-2018000
201,1516,"Whitfield County, GA",2015.0,2016.0,116,3421000,116,2169000,0,1252000
202,1516,"Williamson County, TN",2015.0,2016.0,122,6926000,198,12099000,-76,-5173000
203,1516,"Williamson County, TX",2015.0,2016.0,67,2981000,44,1776000,23,1205000
204,1617,"Aiken County, SC",2016.0,2017.0,138,3725000,125,3775000,13,-50000
205,1617,"Alachua County, FL",2016.0,2017.0,418,13556000,244,7540000,174,6016000
206,1617,"Alameda County, CA",2016.0,2017.0,654,30297000,585,28273000,69,2024000
207,1617,"Alexandria city, VA",2016.0,2017.0,230,15877000,161,9848000,69,6029000
208,1617,"Allegheny County, PA",2016.0,2017.0,576,21108000,407,13060000,169,8048000
209,1617,"Anderson County, SC",2016.0,2017.0,46,1134000,93,4583000,-47,-3449000
210,1617,"Anne Arundel County, MD",2016.0,2017.0,268,9174000,246,8823000,22,351000
211,1617,"Arapahoe County, CO",2016.0,2017.0,327,10869000,324,14502000,3,-3633000
212,1617,"Arlington County, VA",2016.0,2017.0,295,20106000,200,11772000,95,8334000
213,1617,"Baldwin County, AL",2016.0,2017.0,114,4020000,181,9385000,-67,-5365000
214,1617,"Baldwin County, GA",2016.0,2017.0,61,1758000,42,1293000,19,465000
215,1617,"Baltimore County, MD",2016.0,2017.0,456,16480000,307,8794000,149,7686000
216,1617,"Baltimore city, MD",2016.0,2017.0,344,12280000,254,9539000,90,2741000
217,1617,"Barrow County, GA",2016.0,2017.0,1824,41957000,3781,91120000,-1957,-49163000
218,1617,"Bartow County, GA",2016.0,2017.0,1877,43836000,3171,95224000,-1294,-51388000
219,1617,"Bay County, FL",2016.0,2017.0,190,5175000,239,10733000,-49,-5558000
220,1617,"Beaufort County, SC",2016.0,2017.0,279,10146000,542,40605000,-263,-30459000
221,1617,"Bell County, TX",2016.0,2017.0,60,1537000,44,999000,16,538000
222,1617,"Bergen County, NJ",2016.0,2017.0,491,22640000,214,8210000,277,14430000
223,1617,"Berkeley County, SC",2016.0,2017.0,128,5085000,176,8430000,-48,-3345000
224,1617,"Bernalillo County, NM",2016.0,2017.0,42,1741000,61,2634000,-19,-893000
225,1617,"Bexar County, TX",2016.0,2017.0,533,22229000,477,13749000,56,8480000
226,1617,"Bibb County, GA",2016.0,2017.0,1355,32930000,953,20478000,402,12452000
227,1617,"Boulder County, CO",2016.0,2017.0,65,2705000,162,9438000,-97,-6733000
228,1617,"Brevard County, FL",2016.0,2017.0,356,10093000,563,24408000,-207,-14315000
229,1617,"Bronx County, NY",2016.0,2017.0,957,18040000,297,4532000,660,13508000
230,1617,"Broward County, FL",2016.0,2017.0,3762,101448000,1902,73702000,1860,27746000
231,1617,"Bulloch County, GA",2016.0,2017.0,352,6975000,190,4944000,162,2031000
232,1617,"Buncombe County, NC",2016.0,2017.0,204,5938000,370,16341000,-166,-10403000
